date,VN30,VNAllshare,VNMidcap,VNSmallcap
2014-11-21,-0.807962624191144,-0.8712967243891243,-1.1668638010626522,-1.7637953859315298
2014-11-24,-1.18537347903904,-1.1527104929401437,-0.5335378510146885,-1.8915213486199205
2014-11-25,1.1035751954497615,0.9592066315934157,0.3996588393703166,0.7064322775579095
2014-11-26,-1.08897511593451,-1.0116019730998203,-0.9652599363976586,-1.0468533887191271
2014-11-27,-0.14772130440815245,0.04890317269461205,0.7656301755644667,0.8918382021781324
2014-11-28,-0.7206239610494287,-0.43046945574219275,0.43987559606025983,0.31945595238624674
2014-12-01,0.5368855657673125,0.34487320277602435,-0.42919827239755765,-0.067678158422553
2014-12-02,-0.14169268093206125,-0.05244205273494312,0.38818447143831075,0.15324615569399708
2014-12-03,0.9279303478983597,0.8080429874324377,0.536405559217856,0.6408074622576551
2014-12-04,0.8073379328897632,0.6276334003931258,0.22793322823485815,-0.2415393812850905
2014-12-05,0.057647041581049024,0.04824924273366539,0.15819093173884807,-0.013741360141453222
2014-12-08,-0.7713731660916967,-0.6862899143496641,-0.6266962017095266,-0.9985374343173375
2014-12-09,-2.6183955913014696,-2.6631210956698403,-3.0562441464928507,-3.571959680836266
2014-12-10,1.1460122460259163,1.3008687646530965,2.1599912759803703,1.6152627772158799
2014-12-11,-0.9888120316320198,-0.9611890882375171,-0.7317610948883442,-1.0901539665926723
2014-12-12,0.7462168006181016,0.7023656214800533,0.5971633382571607,0.9130662335746864
2014-12-15,-0.8918254040134734,-0.7183455932827835,-0.5032846810603623,0.12328623094147806
2014-12-16,-2.030679463741219,-1.9399980902680143,-1.9321571473970827,-1.8654457193330347
2014-12-17,-3.8007484763539114,-3.569866128810828,-2.5444887197438386,-3.357024250896765
2014-12-18,1.5967742776512412,1.3844468682505673,0.24743340762204383,2.2295773316211682
2014-12-19,-1.4389238169251692,-1.41071821386986,-1.2709606264534496,-2.0074957856372535
2014-12-22,2.9272404425535443,2.414178877893327,1.410474275715299,1.1236821838557625
2014-12-23,0.3482932919371589,0.24336032065028151,-0.35799465121929713,-0.5136391030412981
2014-12-24,0.2676153358688654,0.29562604788939445,0.4701058772865703,0.03402895452983113
2014-12-25,-1.020087391629249,-0.9612377761666133,-0.7116324418447195,-1.1186431265971881
2014-12-26,-0.469323597919577,-0.7275042242020162,-1.275225354217726,-1.7200442162772784
2014-12-29,0.15611466445121497,-0.21891589760201427,-1.0372992168932949,-2.3793596655573315
2014-12-30,1.3316048072139814,1.3576788944852785,1.7174964597075233,1.9981686697017016
2014-12-31,1.7571962142636108,1.9468822596854185,2.3623271969213793,2.8315571156204102
2015-01-05,-0.3279646673808285,-0.24107234846821843,-0.6036938869495803,0.8679313716211468
2015-01-06,1.1077505777586962,0.9964954493281419,0.7714446423932122,0.8911095168019049
2015-01-07,0.2108697507956254,0.22267161588020976,-0.15032956648260415,0.44404723076650376
2015-01-08,-0.13174147644386539,-0.1763150618380852,-0.46507651228632485,-0.3026117097955643
2015-01-09,1.8870024353356285,1.7002583466131842,0.8996227799132064,0.9180962997868745
2015-01-12,-0.43431121471650247,-0.6470010966238573,-0.9473638333510281,-1.3517844179355596
2015-01-13,0.5926566994095341,0.6347329858098948,0.7232157386824868,0.372472549993076
2015-01-14,-0.4125451763201467,-0.2158141678263912,0.5578595238679904,0.3260508558008364
2015-01-15,0.1263710616468199,0.13691178351114647,0.2761999182177135,0.6258259716472887
2015-01-16,-0.47065020257320195,-0.2951201945232202,-0.07368330622694615,0.517109665865071
2015-01-19,-0.5023005440241193,-0.4266503889121027,-0.1789470857077116,-0.3482869833330735
2015-01-20,-0.401366822412391,-0.25119863197511483,0.22598525020508614,0.09510772386341326
2015-01-21,-0.43760146165324726,-0.39932257054181575,-0.5911502161301391,0.21725533159218305
2015-01-22,0.6212833501153333,0.49492317975269273,0.32745105690282206,0.1450534869690295
2015-01-23,0.7915371771275213,0.6684151408257671,0.29191144116109874,0.6423070670054577
2015-01-26,-0.41049088427383107,-0.0035155563371521144,1.0119287104994092,0.13822096176585946
2015-01-27,-0.43513179843749344,-0.3063274815375157,0.1782462594612278,-1.4746652360103818
2015-01-28,0.5802992966303784,0.5573787804321524,0.8419738859830779,0.11698694980105309
2015-01-29,0.06028857225373335,0.30113121953613353,0.5482402705854014,-0.29344822474437077
2015-01-30,-1.206137003942944,-1.1215728011897828,-1.1056793488014007,-0.7702294984817433
2015-02-02,-1.3410989380512155,-1.2094196432072999,-0.5698815268220374,-1.515525732460041
2015-02-03,-2.194474554636049,-2.229149657599028,-2.4318406706003715,-1.3239894615825025
2015-02-04,0.5722573736511977,0.5474066658177725,0.397021277751272,-0.16974489771378268
2015-02-05,0.4152161272970768,0.5118442974199207,0.82078940452503,0.5203385685845765
2015-02-06,0.7430719043799028,0.7898336975992607,1.128577824680435,0.5087171485100354
2015-02-09,-0.15456213281463438,-0.24997989800138667,-0.5517556353444921,-0.5625746966006323
2015-02-10,0.1276989167903512,0.055805079710359445,0.15305089586302584,-0.06287048886809628
2015-02-11,1.9620535302340671,1.6739928690434114,0.9443410138311255,1.3179615401480045
2015-02-12,0.9879738588110821,0.8353796312020523,0.41344047044259735,0.7068311982796072
2015-02-13,0.6241081238366865,0.5408493471028273,0.13845943043687248,0.5779390304705838
2015-02-24,1.1229646673937281,0.9416658068004369,0.4050452007356004,0.8614168504075395
2015-02-25,-0.7606923084475047,-0.5531534232011389,-0.30516581598701853,-0.7258295398506364
2015-02-26,0.7078081155819104,0.5756309673647355,0.6216145196049072,0.4796381393633927
2015-02-27,-0.8774598855083261,-0.6086741585941725,-0.15733481184347575,0.2722232752184543
2015-03-02,-0.21692684800115025,-0.2595074301270973,-0.35069217175678774,-0.21569047381718837
2015-03-03,1.6427012052248997,1.3407673696994769,0.6148124465179894,0.6859876561804924
2015-03-04,0.38505648391049996,0.48919997661585046,0.689825569533807,0.8341503391890857
2015-03-05,-0.7076065032817932,-0.4737149067730433,0.11501385974039685,0.19534737395703844
2015-03-06,-0.4006415615438633,-0.24115074988538013,0.21152197893616664,0.27171030507948146
2015-03-09,-0.30073275964064294,-0.4719232247483377,-0.7711867317746676,-1.3328763645389197
2015-03-10,0.035427301937393345,0.05716414058677652,0.0015209472459674872,-0.12389076149599734
2015-03-11,-0.29507345837002474,-0.3504271159390261,-0.532220335358573,-0.29738725540721356
2015-03-12,0.15651349291464853,0.13892991484933295,0.015289350996835184,-0.05350803109653787
2015-03-13,-0.533472546646826,-0.3738127119822874,0.0641897593527704,-0.18822853599141806
2015-03-16,-1.0280563349084968,-0.778173218022361,-0.46554448553347266,-0.357158792489332
2015-03-17,0.09984696419060991,0.050897285114381075,-0.19205512506173178,0.5019814101258069
2015-03-18,-0.6664393274523089,-0.4801655504241681,-0.35434806289134296,0.07522495508511734
2015-03-19,-0.9714678921670836,-0.7858864810213495,-0.40983347007714627,-0.17802741691854002
2015-03-20,0.40661594357503417,0.3742433044557578,0.6580088924524486,0.39326299508858387
2015-03-23,-0.9468964020413063,-0.8373307826666972,-0.6564591896079288,-1.064796667847922
2015-03-24,-0.7165241626540528,-0.6303858694923536,-0.5173831700547544,-0.5924144614120969
2015-03-25,-0.6131931339761829,-0.42488136651503355,-0.09974441323188608,0.09971260137564252
2015-03-26,-0.5897015058083236,-0.31442020843346097,0.5256539995937853,-0.5349178050033188
2015-03-27,-0.6292124852411654,-0.6591455004480377,-0.49759082608834454,-0.6667627691261093
2015-03-30,-1.1072705875100741,-1.0199405411289268,-0.7086625353949451,-1.3319792559969843
2015-03-31,0.5827592860492825,0.7572529516406021,1.0183928198152405,0.638338297977178
2015-04-01,-1.8252714319249643,-1.823041558052621,-1.612015889303693,-2.304197188355318
2015-04-02,1.1609665929630866,1.1393816036804518,1.3864279038159846,0.9129148668096548
2015-04-03,0.2652130624825883,0.24063863481740572,0.20538361039469133,0.30548227914959636
2015-04-06,-0.8605979903690788,-0.7532333331830159,-0.5189392893844871,-0.38427254959731977
2015-04-07,0.8657912218585553,0.8834142296470828,0.672700647928123,1.4894884727512625
2015-04-08,-0.30339040113961174,-0.07332050553013658,0.6450786947468186,-0.16590320142225473
2015-04-09,0.4175733137909842,0.5303596923245534,0.8903684744850383,0.8757223289213278
2015-04-10,0.8590985014162387,0.6707957419123395,0.013753791865670488,0.19258123989417497
2015-04-13,1.096242363205174,0.7257004499436429,-0.33981358277284984,-0.26971770107873133
2015-04-14,-0.4299035516365275,-0.495867294436011,-0.6568698576912567,-0.8135456260149767
2015-04-15,0.6010102809439004,0.5318346364775067,0.6997929187644637,0.22266898037622845
2015-04-16,0.7268956930416502,0.5629979190569807,0.6081368251740314,-0.03284611624209649
